LYLTY_CARD_NBR,TOT_SALES,PURCHASE_FREQUENCY,CLUSTER
4195,39.6,4,0
4196,37.4,5,0
4197,42.8,5,0
4198,39.6,4,0
4199,8.8,1,2
4200,37.0,4,0
4201,42.400000000000006,4,0
4202,29.299999999999997,4,0
4203,40.6,4,0
4204,38.4,4,0
4205,20.6,2,2
4206,29.6,4,0
4207,65.6,8,1
4208,84.0,9,1
4209,72.2,8,1
4210,19.2,2,2
4211,25.0,3,0
4212,36.0,4,0
4213,9.2,1,2
4214,29.4,4,0
4215,51.8,6,1
4216,46.400000000000006,5,0
4217,32.6,4,0
4218,46.6,6,0
4219,70.4,8,1
4220,67.2,7,1
4221,43.0,5,0
4222,10.8,1,2
4223,28.6,3,0
4225,24.2,3,0
4226,90.4,10,1
4227,41.3,4,0
4228,51.0,6,1
4229,16.200000000000003,2,2
4230,35.2,4,0
4231,47.6,5,0
4232,34.0,3,0
4233,107.2,12,1
4234,20.5,3,2
4235,23.0,3,0
4236,25.0,3,0
4237,31.799999999999997,4,0
4238,54.0,7,1
4239,28.4,4,0
4240,81.4,9,1
4241,18.0,2,2
4242,8.4,1,2
4243,35.0,4,0
4244,53.4,6,1
4245,61.2,7,1
4246,43.6,5,0
4247,45.9,5,0
4248,15.4,2,2
4249,7.4,1,2
4250,63.2,7,1
4251,21.9,3,0
4252,44.4,5,0
4253,31.6,4,0
4254,16.6,2,2
4255,53.0,6,1
4256,36.400000000000006,4,0
4257,20.8,2,2
4258,60.2,6,1
4259,16.4,2,2
4260,30.4,4,0
4261,25.6,3,0
4262,25.6,3,0
4263,25.200000000000003,3,0
4264,30.4,4,0
4265,43.4,5,0
4266,72.0,8,1
4267,56.2,6,1
4268,16.799999999999997,2,2
4269,45.8,5,0
4270,48.2,6,0
4271,20.4,2,2
4272,18.4,2,2
4273,7.8,1,2
4274,48.2,6,0
4275,42.6,4,0
4276,25.4,3,0
4277,48.8,6,0
4278,23.400000000000002,3,0
4279,31.0,4,0
4280,75.8,8,1
4281,39.6,4,0
4282,19.799999999999997,3,2
4283,78.0,9,1
4284,35.599999999999994,4,0
4285,61.4,8,1
4286,45.2,5,0
4287,41.8,5,0
4288,41.8,5,0
4289,8.8,1,2
4291,42.0,5,0
4292,26.0,3,0
4293,8.8,1,2
4294,53.4,6,1
4295,27.5,3,0
4296,35.4,4,0
4297,27.2,3,0
4298,56.400000000000006,6,1
4299,59.8,7,1
4300,54.0,6,1
4301,56.6,6,1
4302,50.6,6,1
4303,45.4,6,0
4304,36.4,5,0
4305,58.8,7,1
4306,29.0,3,0
4307,21.0,2,2
4308,35.6,4,0
4309,39.6,5,0
4310,8.4,1,2
4311,31.6,4,0
4312,71.0,8,1
4313,15.0,2,2
4314,43.8,6,0
4315,23.200000000000003,3,0
4316,57.4,7,1
4317,56.8,5,0
4318,27.2,3,0
4319,35.2,4,0
4320,28.2,3,0
4321,55.2,7,1
4322,31.0,4,0
4323,58.4,6,1
4324,67.5,8,1
4325,9.2,1,2
4326,45.400000000000006,5,0
4327,55.6,6,1
4328,41.5,5,0
4329,37.2,4,0
4330,29.8,3,0
4331,30.599999999999998,4,0
4332,7.4,1,2
4333,36.0,4,0
4334,49.6,6,1
4335,14.399999999999999,2,2
4336,25.0,3,0
4337,26.0,3,0
4338,68.0,7,1
4339,15.2,2,2
4340,40.4,5,0
4341,29.0,3,0
4342,81.6,10,1
4343,26.8,3,0
4344,8.8,1,2
4345,44.0,5,0
4346,35.6,4,0
4347,53.1,5,0
4348,27.400000000000002,3,0
4349,31.4,4,0
4350,44.4,6,0
4351,43.4,5,0
4352,32.9,4,0
4353,28.8,3,0
4354,32.6,4,0
4355,19.4,2,2
4356,34.8,4,0
4357,34.2,4,0
4358,33.8,4,0
4359,50.400000000000006,6,1
4360,15.0,2,2
4361,25.4,3,0
4362,26.400000000000002,3,0
4363,50.4,6,1
4364,27.6,3,0
4365,26.0,3,0
4366,32.0,3,0
4367,7.8,1,2
4368,59.2,7,1
4369,58.8,7,1
4370,37.0,4,0
4371,25.0,3,0
4372,20.0,2,2
4373,24.4,3,0
4374,17.6,2,2
4375,43.8,5,0
4376,71.6,8,1
4377,71.4,8,1
4378,40.6,5,0
4379,27.200000000000003,3,0
4380,15.2,2,2
5000,50.4,8,1
5001,43.6,6,0
5002,61.2,9,1
5003,32.0,4,0
5004,50.4,6,1
5005,27.2,5,0
5006,52.599999999999994,7,1
5007,56.0,8,1
5008,18.4,3,2
5009,53.2,8,1
5010,46.2,6,0
5011,62.4,8,1
5012,48.8,6,0
5013,23.0,3,0
5014,15.6,3,2
5015,37.6,5,0
5016,24.4,5,0
5017,49.599999999999994,5,0
5018,31.8,5,0
5019,17.8,3,2
5020,39.0,6,0
5021,45.2,7,1
5022,60.0,9,1
5023,36.4,7,0
5024,58.2,8,1
5025,94.5,14,1
5026,25.9,5,0
5027,37.0,5,0
5028,55.8,9,1
5029,57.1,9,1
5030,38.5,5,0
5031,40.0,6,0
5032,46.4,7,1
5033,45.4,6,0
5034,94.7,12,1
5035,49.4,8,1
5036,40.4,6,0
5037,43.8,6,0
5038,32.2,5,0
5039,11.600000000000001,2,2
5040,26.599999999999998,3,0
5041,48.3,6,0
5042,43.6,6,0
5043,33.6,5,0
5044,22.400000000000002,3,0
5045,12.600000000000001,2,2
5046,40.0,5,0
5047,7.6,2,2
5048,59.2,8,1
5049,34.6,5,0
5050,60.8,9,1
5051,51.0,6,1
5052,61.6,8,1
5053,21.4,3,2
5054,21.0,3,2
5055,42.4,6,0
5056,44.2,6,0
5057,38.4,5,0
5058,30.200000000000003,5,0
5059,45.2,7,1
5060,39.599999999999994,5,0
5061,35.4,5,0
5062,23.400000000000002,3,0
5063,53.6,6,1
5064,24.0,4,0
5065,62.0,6,1
5066,20.200000000000003,4,0
5067,22.200000000000003,3,0
5068,37.0,5,0
5069,72.8,10,1
5070,35.2,6,0
5071,28.200000000000003,4,0
5072,22.6,4,0
5073,29.4,4,0
5074,37.2,4,0
5075,52.4,7,1
5076,15.2,2,2
5077,30.4,4,0
5078,70.0,8,1
5079,51.6,7,1
5080,71.4,9,1
5081,62.6,7,1
5082,12.200000000000001,2,2
5083,34.0,5,0
5084,34.8,6,0
5085,67.2,9,1
5086,61.4,7,1
5087,26.200000000000003,3,0
5088,14.8,2,2
5089,59.8,9,1
5090,63.4,9,1
5091,10.6,2,2
5092,32.2,4,0
5093,21.799999999999997,3,2
5094,22.6,5,0
5095,41.6,6,0
5096,67.60000000000001,9,1
5097,23.0,5,0
5098,43.2,7,1
5099,25.6,4,0
5100,21.2,3,2
5101,22.6,4,0
5102,40.2,5,0
5103,27.4,4,0
5104,13.4,2,2
5105,3.8,1,2
5106,41.6,6,0
5107,47.2,7,1
5108,54.0,8,1
5109,58.8,8,1
5110,25.5,5,0
5111,66.0,10,1
5112,28.2,4,0
5113,25.0,4,0
5114,48.8,5,0
5115,34.4,6,0
5116,31.2,6,0
5117,20.6,4,0
5118,41.4,6,0
5119,28.6,4,0
5120,62.3,8,1
5121,53.0,7,1
5122,36.2,5,0
5123,68.2,11,1
5124,57.6,9,1
5125,50.0,6,1
5126,36.8,6,0
5127,40.4,7,0
5128,75.2,10,1
5129,46.2,7,1
5130,41.400000000000006,6,0
5131,46.6,6,0
5132,27.0,4,0
5133,53.6,8,1
5134,26.8,4,0
5135,48.4,6,0
5136,47.2,7,1
5137,73.8,9,1
5138,41.5,6,0
5139,26.6,4,0
5140,43.0,6,0
5141,38.6,4,0
5142,32.2,4,0
5143,41.2,7,1
5144,26.4,4,0
5145,66.8,10,1
5146,15.0,3,2
5147,51.6,7,1
5148,37.0,5,0
5149,13.6,2,2
5150,16.0,3,2
5151,45.4,7,1
5152,46.8,6,0
5153,40.2,5,0
5154,39.2,6,0
5155,49.199999999999996,6,0
5156,22.200000000000003,3,0
5157,86.1,13,1
5158,72.0,10,1
5159,15.4,3,2
5160,57.0,8,1
5161,55.0,8,1
5162,40.0,5,0
5163,16.8,3,2
5164,45.0,7,1
5165,20.4,4,0
5166,31.0,4,0
5167,7.2,1,2
5168,114.8,14,1
5169,49.6,7,1
5170,29.8,5,0
5171,58.199999999999996,9,1
5172,20.4,4,0
5173,65.4,10,1
5174,20.6,3,2
5175,34.6,7,0
5176,39.0,6,0
5177,66.0,9,1
5178,75.8,11,1
5179,52.6,7,1
5180,24.400000000000002,3,0
5181,71.6,9,1
5182,44.4,7,1
5183,33.3,5,0
5184,18.6,3,2
5185,44.0,6,0
5186,36.6,5,0
5187,49.2,7,1
5188,17.0,3,2
5189,39.6,6,0
5190,37.0,6,0
5191,79.2,12,1
5192,25.0,4,0
5193,49.4,8,1
5194,38.6,6,0
5195,17.4,2,2
5196,10.2,1,2
5197,37.4,5,0
5199,9.2,1,2
5200,34.4,6,0
5201,15.600000000000001,2,2
5202,36.6,5,0
5203,3.6,1,2
5204,55.4,9,1
5205,62.0,10,1
5206,31.799999999999997,5,0
5207,16.8,3,2
5208,41.4,7,1
5209,45.0,7,1
5210,55.4,8,1
5211,20.8,3,2
5212,19.8,3,2
5213,22.8,3,0
5214,39.2,5,0
5215,33.0,5,0
5216,5.8,1,2
5217,33.2,5,0
5218,36.300000000000004,5,0
5219,61.400000000000006,8,1
5220,28.2,3,0
5221,41.8,6,0
5222,9.2,1,2
5223,37.0,4,0
5224,52.199999999999996,6,1
5225,26.3,5,0
5226,25.200000000000003,4,0
5227,21.799999999999997,4,0
5228,28.0,4,0
5229,45.2,6,0
5230,40.8,5,0
5231,29.4,4,0
5232,56.6,7,1
5233,58.3,9,1
5234,39.4,5,0
5235,72.4,10,1
5236,59.199999999999996,8,1
5237,30.8,5,0
5238,54.0,9,1
6000,6.6,1,2
6002,4.6,1,2
6004,9.2,2,2
6005,10.9,3,2
6006,3.0,1,2
6008,14.8,2,2
6009,11.8,2,2
6012,7.4,1,2
6013,5.4,1,2
6016,2.7,1,2
6017,7.4,2,2
6023,3.7,1,2
6024,8.8,1,2
6025,8.100000000000001,2,2
6026,23.6,3,0
6028,7.8,1,2
6030,17.6,2,2
6032,5.7,1,2
6035,13.2,4,2
6036,10.600000000000001,2,2
6037,20.4,3,2
6038,2.7,1,2
6039,2.1,1,2
6040,1.7,1,2
6041,5.7,1,2
6042,11.2,3,2
6043,3.0,1,2
6044,6.6,1,2
6045,10.3,2,2
6046,6.0,2,2
6047,4.6,1,2
6048,9.0,2,2
6049,6.4,2,2
6050,13.0,2,2
6053,5.1,2,2
6054,5.1,1,2
6055,4.4,1,2
6056,8.600000000000001,2,2
6057,13.4,5,0
6058,5.1,1,2
6060,13.100000000000001,2,2
6061,7.5,2,2
6062,13.8,2,2
6063,11.8,2,2
6065,10.100000000000001,2,2
6066,11.7,3,2
6067,1.9,1,2
6069,3.6,1,2
6071,3.0,1,2
6073,8.4,2,2
6074,1.5,1,2
6075,9.5,2,2
6076,9.3,2,2
6077,3.0,1,2
6078,4.4,1,2
6079,6.6,3,2
6080,10.600000000000001,2,2
6083,14.8,2,2
6084,3.0,1,2
6085,17.3,2,2
6086,9.2,1,2
6087,15.3,3,2
6090,10.4,2,2
6091,10.9,3,2
6092,17.4,2,2
6095,1.5,1,2
6096,6.5,1,2
6097,4.6,1,2
6098,5.1,1,2
6099,15.4,2,2
6100,5.1,1,2
6101,10.4,2,2
6102,3.8,1,2
6103,9.2,1,2
6104,9.2,1,2
6105,17.200000000000003,3,2
6106,19.1,3,2
6107,11.1,2,2
6108,4.4,1,2
6109,5.4,1,2
6111,16.0,2,2
6112,3.4,1,2
6113,4.4,1,2
6114,4.3,1,2
6115,4.2,2,2
6117,3.3,1,2
6118,6.0,1,2
6119,3.8,1,2
6120,1.7,1,2
6123,3.0,1,2
6124,2.3,1,2
6126,3.7,1,2
6129,10.8,1,2
6130,22.5,3,0
6132,21.0,3,2
6133,12.3,3,2
6134,14.200000000000001,4,2
6137,5.7,1,2
6138,8.8,1,2
6140,3.7,1,2
6144,5.7,1,2
6145,5.6,2,2
6146,2.6,1,2
6147,9.2,1,2
6148,4.3,1,2
6149,8.299999999999999,2,2
6151,10.2,1,2
6152,10.6,2,2
6153,9.2,1,2
6155,8.4,2,2
6157,8.8,3,2
6158,20.200000000000003,2,2
6160,11.8,2,2
6165,3.8,1,2
6166,4.4,1,2
6168,7.800000000000001,2,2
6171,13.9,2,2
6172,3.0,1,2
6177,3.8,1,2
6178,14.5,2,2
6179,10.100000000000001,2,2
6181,8.4,1,2
6185,6.9,2,2
6187,7.5,2,2
6189,3.0,1,2
6191,24.0,3,0
6192,9.4,2,2
6193,8.3,2,2
6194,3.8,1,2
6195,9.2,2,2
6196,21.200000000000003,4,0
6197,3.6,1,2
6198,10.899999999999999,2,2
6199,4.4,1,2
6200,5.6,1,2
6201,2.6,1,2
6202,6.300000000000001,2,2
6203,19.6,2,2
6204,6.0,1,2
6206,9.2,1,2
6208,5.6,1,2
6209,3.4,1,2
6211,10.2,1,2
6214,2.1,1,2
6215,6.6,1,2
6217,13.4,2,2
6220,21.0,4,0
6221,5.699999999999999,2,2
6222,4.8,2,2
6225,14.7,3,2
6226,8.2,2,2
6227,3.0,1,2
6230,9.600000000000001,2,2
6232,7.4,1,2
6234,3.3,1,2
6235,6.300000000000001,2,2
6236,13.4,2,2
6237,3.4,1,2
6239,4.8,1,2
6241,2.6,1,2
6242,4.2,1,2
6244,10.9,2,2
6245,6.0,1,2
6246,10.4,2,2
6248,6.8999999999999995,2,2
6249,2.7,1,2
6250,1.9,1,2
6251,3.0,1,2
6253,1.9,1,2
6255,4.6,1,2
6258,6.0,2,2
6259,5.2,1,2
6261,1.7,1,2
6262,1.9,1,2
6263,13.8,2,2
6265,3.8,1,2
6267,10.2,2,2
6268,16.799999999999997,2,2
6269,6.0,1,2
6270,6.2,2,2
6272,5.3,2,2
6273,10.8,1,2
6274,4.9,2,2
6275,5.2,1,2
6276,8.9,2,2
6277,19.6,3,2
6278,5.4,1,2
6279,1.7,1,2
6280,11.4,2,2
6281,2.6,1,2
6283,2.6,1,2
6285,8.4,3,2
6288,6.0,1,2
6289,2.6,1,2
6290,4.6,1,2
6292,9.5,2,2
6293,4.6,1,2
6294,9.9,2,2
6296,5.4,1,2
6299,7.4,1,2
6301,8.9,2,2
6306,6.6,1,2
6308,3.0,1,2
6309,7.4,1,2
6310,16.0,3,2
6311,13.899999999999999,2,2
6312,2.1,1,2
6313,10.2,1,2
6318,2.7,1,2
6319,3.0,1,2
6320,1.9,1,2
6321,3.7,1,2
6322,6.8,2,2
6323,15.0,2,2
6325,8.3,2,2
6326,11.8,2,2
6329,4.4,1,2
6333,6.0,1,2
6334,10.9,2,2
6335,14.899999999999999,2,2
6336,3.0,1,2
6337,3.7,1,2
6338,2.1,1,2
6340,5.9,1,2
6341,11.4,1,2
6342,14.7,3,2
6343,14.3,2,2
6344,3.7,1,2
6345,1.9,1,2
6346,10.8,1,2
6347,8.8,2,2
6348,6.6,1,2
6349,6.6,1,2
6353,7.6,1,2
6354,3.7,1,2
6356,3.7,1,2
6357,2.6,1,2
6358,3.8,1,2
6359,3.0,1,2
6360,3.0,1,2
6361,7.4,1,2
6362,2.7,1,2
6364,11.4,1,2
6365,4.2,1,2
6367,9.2,1,2
6368,2.6,1,2
6369,3.7,1,2
6370,2.6,1,2
6372,2.7,1,2
6373,10.9,3,2
6374,15.100000000000001,3,2
6375,4.2,1,2
6377,9.0,2,2
6379,5.5,2,2
6381,7.8,1,2
6382,3.0,1,2
6383,8.4,2,2
6384,21.2,3,2
6386,10.5,2,2
6388,35.1,6,0
6391,10.2,2,2
6392,4.6,1,2
6395,25.299999999999997,3,0
6396,8.0,2,2
6398,10.8,1,2
6399,16.200000000000003,2,2
6400,1.9,1,2
6401,22.4,3,0
6403,3.4,1,2
6404,10.6,3,2
6405,27.0,4,0
6406,5.4,1,2
6407,2.1,1,2
6409,1.9,1,2
6410,10.2,1,2
6412,3.7,1,2
6413,5.9,1,2
6415,2.9,1,2
6417,7.6,1,2
6420,8.7,2,2
6421,6.4,2,2
6423,15.8,4,0
6424,7.6,1,2
6425,8.399999999999999,2,2
6426,10.8,2,2
6427,3.0,1,2
6429,8.8,1,2
6432,13.600000000000001,2,2
6434,10.8,1,2
6435,5.4,1,2
6437,14.4,3,2
6438,15.100000000000001,3,2
6439,8.4,3,2
6441,6.6,1,2
6443,32.5,6,0
6444,9.2,1,2
6445,3.0,1,2
6446,8.7,2,2
6447,9.6,2,2
6448,15.8,3,2
6449,7.6,1,2
6450,10.8,1,2
6451,12.0,2,2
6452,15.4,2,2
6454,8.6,1,2
6455,3.0,1,2
6457,7.6,1,2
6459,7.300000000000001,2,2
6461,4.4,1,2
6462,9.6,2,2
6465,21.0,3,2
6466,6.0,1,2
6467,7.3,2,2
6471,5.4,1,2
6473,22.5,4,0
6474,7.6,1,2
6476,5.4,1,2
6479,9.4,2,2
6481,17.6,3,2
6484,8.3,2,2
6486,2.7,1,2
6487,6.0,1,2
6488,3.0,1,2
6489,3.0,1,2
6490,2.7,1,2
6492,2.1,1,2
6493,11.1,2,2
6494,4.2,1,2
7000,43.6,5,0
7001,15.799999999999999,2,2
7002,10.3,2,2
7003,49.0,6,0
7004,47.2,6,0
7005,9.2,1,2
7006,34.8,4,0
7007,19.6,2,2
7008,72.2,8,1
7009,32.7,4,0
7010,49.0,5,0
7011,44.0,4,0
7012,33.8,5,0
7013,103.4,11,1
7014,16.200000000000003,2,2
7015,25.0,3,0
7016,18.200000000000003,2,2
7018,33.8,4,0
7019,7.8,1,2
7020,30.200000000000003,4,0
7021,16.799999999999997,2,2
7022,33.1,5,0
7023,19.0,2,2
7024,62.8,8,1
7025,13.0,1,2
7026,32.5,4,0
7027,25.6,3,0
7028,50.300000000000004,7,1
7029,25.900000000000002,3,0
7030,24.8,3,0
7031,15.6,2,2
7032,53.2,7,1
7033,35.6,4,0
7034,24.8,3,0
7035,13.3,2,2
7036,46.6,6,0
7037,48.5,6,0
7038,41.0,5,0
7039,45.6,5,0
7040,11.8,1,2
7041,53.4,5,0
7042,65.7,9,1
7043,37.400000000000006,4,0
7044,33.8,4,0
7045,32.0,4,0
7046,37.7,5,0
7047,10.8,1,2
7048,37.3,4,0
7049,23.6,3,0
7050,28.4,3,0
7051,7.4,1,2
7052,20.0,2,2
7053,41.2,4,0
7054,39.3,5,0
7055,11.4,1,2
7056,27.6,3,0
7057,12.0,2,2
7058,32.0,4,0
7059,43.6,5,0
7060,24.0,3,0
7061,11.4,1,2
7062,16.6,2,2
7063,32.0,4,0
7064,27.8,3,0
7065,25.2,3,0
7066,59.2,7,1
7067,44.8,5,0
7068,3.3,1,2
7069,33.4,4,0
7070,26.2,3,0
7071,65.6,8,1
7072,30.0,4,0
7073,30.0,3,0
7074,35.6,4,0
7075,29.2,3,0
7076,17.1,3,2
7077,47.0,6,0
7078,18.8,2,2
7079,9.2,1,2
7080,38.0,4,0
7081,24.0,3,0
7082,57.3,8,1
7083,40.8,4,0
7084,46.4,5,0
7085,10.2,1,2
7086,27.4,4,0
7087,48.199999999999996,6,0
7088,15.799999999999999,2,2
7089,16.4,2,2
7090,37.0,4,0
7091,58.2,7,1
7092,46.2,5,0
7093,78.8,9,1
7094,19.200000000000003,2,2
7095,7.8,1,2
7096,11.8,1,2
7097,33.2,4,0
7098,23.4,3,0
7099,35.2,4,0
7100,22.4,3,0
7101,14.2,2,2
7102,52.4,6,1
7103,25.0,3,0
7104,9.2,1,2
7105,28.8,4,0
7106,36.4,4,0
7107,24.799999999999997,3,0
7108,41.0,4,0
7109,8.6,1,2
7110,36.8,4,0
7111,54.2,6,1
7112,65.2,8,1
7113,52.4,6,1
7114,28.4,3,0
7115,18.7,3,2
7116,18.0,2,2
7117,35.5,5,0
7118,24.2,3,0
7119,7.4,1,2
7120,42.2,4,0
7121,7.8,1,2
7122,28.0,3,0
7123,18.5,3,2
7124,62.2,7,1
7125,37.2,4,0
7126,31.700000000000003,4,0
7127,24.8,3,0
7128,49.4,5,0
7129,46.0,5,0
7130,24.0,3,0
7131,45.9,5,0
7132,45.6,5,0
7133,42.0,5,0
7134,56.800000000000004,6,1
7135,49.0,6,0
7136,35.0,4,0
7137,50.2,6,1
7138,7.4,1,2
7139,65.60000000000001,8,1
7140,39.5,6,0
7141,35.6,4,0
7142,53.0,6,1
7143,49.6,6,1
7144,36.5,5,0
7145,34.4,4,0
7146,39.900000000000006,5,0
7147,43.8,5,0
7148,11.8,2,2
7149,20.8,3,2
7150,48.0,6,0
7151,43.3,5,0
7152,44.2,6,0
7153,38.2,4,0
7154,66.4,8,1
7155,15.8,2,2
7156,28.200000000000003,3,0
7157,18.5,3,2
7158,25.200000000000003,3,0
7159,90.4,11,1
7160,8.4,1,2
7161,45.0,4,0
7162,38.2,4,0
7163,68.9,8,1
7164,28.8,3,0
7165,35.2,5,0
7166,26.8,3,0
7167,14.399999999999999,2,2
7168,16.6,2,2
7169,18.4,2,2
7170,32.9,4,0
7171,47.2,5,0
7172,45.3,6,0
7173,52.2,6,1
7174,69.4,7,1
7175,17.6,2,2
7176,30.4,3,0
7177,22.6,3,0
7178,37.0,4,0
7179,54.400000000000006,6,1
7180,41.2,5,0
7181,23.3,4,0
7182,37.0,4,0
7183,26.8,4,0
7184,40.6,4,0
7185,13.2,2,2
7186,16.4,2,2
7187,49.0,6,0
7188,51.4,7,1
7189,37.4,4,0
7190,9.2,1,2
7191,16.799999999999997,2,2
7192,29.4,4,0
7193,29.2,3,0
7194,7.8,1,2
7195,11.399999999999999,2,2
7196,35.6,5,0
7197,46.0,5,0
7198,44.0,5,0
7199,27.4,3,0
7200,37.2,5,0
7201,49.3,7,1
7202,20.0,2,2
7203,29.6,4,0
7204,43.8,4,0
7205,46.8,5,0
7206,25.7,3,0
7207,42.2,5,0
7208,4.3,1,2
7209,58.0,7,1
7210,40.2,5,0
7211,31.1,4,0
7212,18.0,2,2
7213,32.8,4,0
7214,53.400000000000006,6,1
7215,42.3,5,0
7216,42.4,6,0
7217,25.0,3,0
7218,31.2,4,0
7219,67.5,9,1
7220,38.2,6,0
7221,35.599999999999994,4,0
7222,55.6,7,1
7223,15.0,2,2
7224,68.2,8,1
7225,42.6,4,0
7226,21.8,3,2
7227,20.200000000000003,2,2
7228,7.4,1,2
7229,48.400000000000006,5,0
7230,27.0,3,0
7231,32.0,3,0
7232,43.800000000000004,5,0
7233,10.2,1,2
7234,20.6,2,2
7235,61.5,7,1
7236,53.8,6,1
7237,43.4,5,0
7238,49.9,6,1
7239,15.2,2,2
7240,42.599999999999994,5,0
7241,32.8,4,0
7242,35.6,4,0
7243,37.4,5,0
7244,37.2,4,0
7245,27.400000000000002,4,0
7246,45.8,5,0
7247,23.1,4,0
7248,28.400000000000002,3,0
7250,42.6,5,0
7251,37.2,4,0
7252,30.0,4,0
7253,26.6,4,0
7254,24.6,4,0
7255,30.5,4,0
7256,7.4,1,2
7257,22.6,3,0
7258,46.8,5,0
7259,62.900000000000006,7,1
7260,51.8,6,1
7261,14.8,2,2
7262,7.6,1,2
7263,21.3,3,2
7264,39.6,4,0
7265,3.8,1,2
7266,26.6,3,0
7267,49.8,5,0
7268,35.6,4,0
7269,44.8,5,0
7270,44.2,4,0
7271,39.4,5,0
7273,25.599999999999998,3,0
7274,22.200000000000003,2,2
7275,23.8,4,0
7276,14.6,2,2
7277,40.599999999999994,5,0
7278,9.2,1,2
7279,39.2,5,0
7280,17.4,2,2
7281,46.8,6,0
7282,66.6,8,1
7283,9.2,1,2
7284,8.8,1,2
7285,29.7,4,0
7286,19.4,2,2
7287,27.799999999999997,3,0
7288,26.0,3,0
7289,22.6,3,0
7290,31.3,4,0
7291,31.3,4,0
7292,32.400000000000006,4,0
7293,7.8,1,2
7294,54.400000000000006,6,1
7295,20.4,3,2
7296,39.0,5,0
7297,19.0,2,2
7298,30.400000000000002,4,0
7299,27.7,4,0
7301,71.4,8,1
7302,45.2,5,0
7303,37.2,4,0
7304,10.5,2,2
7305,7.2,1,2
7306,47.2,5,0
7307,21.4,3,2
7308,29.0,4,0
7309,23.4,3,0
7310,21.8,3,2
7311,30.4,4,0
7312,17.6,2,2
7313,16.6,2,2
7314,51.199999999999996,6,1
7315,31.799999999999997,4,0
7316,55.2,6,1
7317,21.0,2,2
7318,22.200000000000003,2,2
7319,55.8,6,1
7320,8.4,1,2
7321,47.6,5,0
7322,25.0,3,0
7323,44.8,5,0
7324,28.400000000000002,3,0
7325,24.2,3,0
7326,56.6,7,1
7327,15.8,2,2
7328,7.8,1,2
7329,68.0,8,1
7330,16.799999999999997,2,2
7331,55.1,7,1
7332,38.2,4,0
7333,47.0,5,0
7334,24.6,3,0
7335,40.0,4,0
7336,38.800000000000004,4,0
7337,47.1,6,0
7338,26.6,3,0
7339,15.399999999999999,2,2
7340,16.4,2,2
7341,33.4,4,0
7342,85.0,10,1
7343,21.4,3,2
7344,34.400000000000006,4,0
7345,53.0,6,1
7346,71.0,9,1
7347,17.4,2,2
7348,41.1,5,0
7349,20.4,3,2
7350,36.6,4,0
7351,28.0,3,0
7352,41.8,5,0
7353,8.8,1,2
7354,20.6,2,2
7355,18.2,3,2
7356,7.6,1,2
7357,26.3,3,0
7358,48.0,5,0
7359,23.4,3,0
7360,12.399999999999999,2,2
7361,9.2,1,2
7363,7.6,1,2
7364,36.0,4,0
7365,20.6,2,2
7366,23.4,3,0
7367,17.799999999999997,2,2
7368,68.2,7,1
7369,28.6,3,0
7370,26.8,3,0
7371,7.6,1,2
7372,8.8,1,2
7373,43.4,5,0
7374,20.5,3,2
7375,43.1,5,0
7376,51.699999999999996,7,1
7377,56.4,7,1
7378,63.300000000000004,7,1
7379,26.799999999999997,3,0
7380,22.799999999999997,3,0
7381,29.7,3,0
7382,22.2,3,0
7383,29.0,3,0
8000,7.4,1,2
8001,10.8,1,2
8003,9.2,1,2
8005,8.8,1,2
8006,9.2,1,2
8007,19.200000000000003,2,2
8008,8.4,1,2
8012,8.8,1,2
8013,11.4,1,2
8014,16.6,2,2
8015,12.0,2,2
8016,6.6,1,2
8017,23.2,3,0
8018,13.0,1,2
8019,7.6,1,2
8021,18.200000000000003,2,2
8022,29.4,3,0
8023,9.2,1,2
8024,7.4,1,2
8025,4.6,1,2
8026,28.8,3,0
8027,6.6,1,2
8028,30.2,3,0
8030,6.6,1,2
8031,11.4,1,2
8032,28.6,3,0
8033,8.4,1,2
8034,25.599999999999998,3,0
8035,21.6,2,2
8036,10.8,1,2
8037,33.9,4,0
8039,20.6,2,2
8040,10.8,1,2
8041,15.4,2,2
8042,9.2,1,2
8043,13.4,2,2
8044,25.6,3,0
8045,11.4,1,2
8046,19.6,2,2
8047,7.2,1,2
8048,23.4,3,0
8049,7.4,1,2
8050,7.6,1,2
8051,8.8,1,2
8053,15.399999999999999,2,2
8054,9.2,1,2
8055,7.6,1,2
8056,25.8,3,0
8058,21.0,3,2
8061,23.0,3,0
8064,24.4,3,0
8066,11.8,2,2
8070,10.8,1,2
8071,6.6,1,2
8072,17.6,2,2
8073,21.4,2,2
8074,17.0,2,2
8076,8.4,1,2
8077,10.7,2,2
8078,15.8,2,2
8079,7.4,1,2
8080,15.0,2,2
8081,5.7,1,2
8083,12.899999999999999,2,2
8084,8.8,1,2
8085,9.2,1,2
8086,10.8,1,2
8090,21.0,2,2
8091,7.6,1,2
8092,9.2,1,2
8094,7.6,1,2
8095,8.6,1,2
8097,9.2,1,2
8098,18.4,2,2
8099,14.2,2,2
8100,36.4,4,0
8102,7.4,1,2
8103,17.6,2,2
8104,16.6,2,2
8105,7.4,1,2
8106,11.4,1,2
8108,7.6,1,2
8109,29.2,4,0
8110,17.4,2,2
8111,9.2,1,2
8114,26.8,3,0
8116,18.8,2,2
8117,14.6,2,2
8118,15.0,2,2
8119,9.2,1,2
